lfc,names,ambiguousNames
SPDX,"[""OSL-1.0"",""Open Software License 1.0""]",[]
SPDX,"[""OSL-1.1"",""Open Software License 1.1""]",[]
SPDX,"[""OSL-2.0"",""Open Software License 2.0""]",[]
SPDX,"[""OSL-2.1"",""Open Software License 2.1""]",[]
SPDX,"[""OSL-3.0"",""Open Software License 3.0""]",[]
SPDX,"[""OpenSSL"",""OpenSSL License""]",[]
SPDX,"[""PDDL-1.0"",""ODC Public Domain Dedication & License 1.0""]",[]
SPDX,"[""PHP-3.0"",""PHP License v3.0""]",[]
SPDX,"[""PHP-3.01"",""PHP License v3.01""]",[]
SPDX,"[""PSF-2.0"",""Python Software Foundation License 2.0""]",[]
SPDX,"[""Parity-6.0.0"",""The Parity Public License 6.0.0""]",[]
SPDX,"[""Parity-7.0.0"",""The Parity Public License 7.0.0""]",[]
SPDX,"[""Plexus"",""Plexus Classworlds License""]",[]
SPDX,"[""PolyForm-Noncommercial-1.0.0"",""PolyForm Noncommercial License 1.0.0""]",[]
SPDX,"[""PolyForm-Small-Business-1.0.0"",""PolyForm Small Business License 1.0.0""]",[]
SPDX,"[""PostgreSQL"",""PostgreSQL License""]",[]
SPDX,"[""Python-2.0"",""Python License 2.0""]",[]
SPDX,"[""QPL-1.0"",""Q Public License 1.0""]",[]
SPDX,"[""Qhull"",""Qhull License""]",[]
SPDX,"[""RHeCos-1.1"",""Red Hat eCos Public License v1.1""]",[]
SPDX,"[""RPL-1.1"",""Reciprocal Public License 1.1""]",[]
SPDX,"[""RPL-1.5"",""Reciprocal Public License 1.5""]",[]
SPDX,"[""RPSL-1.0"",""RealNetworks Public Source License v1.0""]",[]
SPDX,"[""RSA-MD"",""RSA Message-Digest License""]",[]
SPDX,"[""RSCPL"",""Ricoh Source Code Public License""]",[]
SPDX,"[""Rdisc"",""Rdisc License""]",[]
SPDX,"[""Ruby"",""Ruby License""]",[]
SPDX,"[""SAX-PD"",""Sax Public Domain Notice""]",[]
SPDX,"[""SCEA"",""SCEA Shared Source License""]",[]
SPDX,"[""SGI-B-1.0"",""SGI Free Software License B v1.0""]",[]
SPDX,"[""SGI-B-1.1"",""SGI Free Software License B v1.1""]",[]
SPDX,"[""SGI-B-2.0"",""SGI Free Software License B v2.0""]",[]
SPDX,"[""SHL-0.5"",""Solderpad Hardware License v0.5""]",[]
SPDX,"[""SHL-0.51"",""Solderpad Hardware License, Version 0.51""]",[]
SPDX,"[""SISSL"",""Sun Industry Standards Source License v1.1""]",[]
SPDX,"[""SISSL-1.2"",""Sun Industry Standards Source License v1.2""]",[]
SPDX,"[""SMLNJ"",""Standard ML of New Jersey License""]",[]
SPDX,"[""SMPPL"",""Secure Messaging Protocol Public License""]",[]
SPDX,"[""SNIA"",""SNIA Public License 1.1""]",[]
SPDX,"[""SPL-1.0"",""Sun Public License v1.0""]",[]
SPDX,"[""SSH-OpenSSH"",""SSH OpenSSH license""]",[]
SPDX,"[""SSH-short"",""SSH short notice""]",[]
SPDX,"[""SSPL-1.0"",""Server Side Public License, v 1""]",[]
SPDX,"[""SWL"",""Scheme Widget Library (SWL) Software License Agreement""]",[]
SPDX,"[""Saxpath"",""Saxpath License""]",[]
SPDX,"[""Sendmail"",""Sendmail License""]",[]
SPDX,"[""Sendmail-8.23"",""Sendmail License 8.23""]",[]
SPDX,"[""SimPL-2.0"",""Simple Public License 2.0""]",[]
SPDX,"[""Sleepycat"",""Sleepycat License""]",[]
SPDX,"[""Spencer-86"",""Spencer License 86""]",[]
SPDX,"[""Spencer-94"",""Spencer License 94""]",[]
SPDX,"[""Spencer-99"",""Spencer License 99""]",[]
SPDX,"[""SugarCRM-1.1.3"",""SugarCRM Public License v1.1.3""]",[]
SPDX,"[""TAPR-OHL-1.0"",""TAPR Open Hardware License v1.0""]",[]
SPDX,"[""TCL"",""TCL/TK License""]",[]
SPDX,"[""TCP-wrappers"",""TCP Wrappers License""]",[]
SPDX,"[""TMate"",""TMate Open Source License""]",[]
SPDX,"[""TORQUE-1.1"",""TORQUE v2.5+ Software License v1.1""]",[]
SPDX,"[""TOSL"",""Trusster Open Source License""]",[]
SPDX,"[""TU-Berlin-1.0"",""Technische Universitaet Berlin License 1.0""]",[]
SPDX,"[""TU-Berlin-2.0"",""Technische Universitaet Berlin License 2.0""]",[]
SPDX,"[""UCL-1.0"",""Upstream Compatibility License v1.0""]",[]
SPDX,"[""UPL-1.0"",""Universal Permissive License v1.0""]",[]
SPDX,"[""Unicode-DFS-2015"",""Unicode License Agreement - Data Files and Software (2015)""]",[]
SPDX,"[""Unicode-DFS-2016"",""Unicode License Agreement - Data Files and Software (2016)""]",[]
SPDX,"[""Unicode-TOU"",""Unicode Terms of Use""]",[]
SPDX,"[""Unlicense"",""The Unlicense""]",[]
SPDX,"[""VOSTROM"",""VOSTROM Public License for Open Source""]",[]
SPDX,"[""VSL-1.0"",""Vovida Software License v1.0""]",[]
SPDX,"[""Vim"",""Vim License""]",[]
SPDX,"[""W3C"",""W3C Software Notice and License (2002-12-31)""]",[]
SPDX,"[""W3C-19980720"",""W3C Software Notice and License (1998-07-20)""]",[]
SPDX,"[""W3C-20150513"",""W3C Software Notice and Document License (2015-05-13)""]",[]
SPDX,"[""WTFPL"",""Do What The F*ck You Want To Public License""]",[]
SPDX,"[""Watcom-1.0"",""Sybase Open Watcom Public License 1.0""]",[]
SPDX,"[""Wsuipa"",""Wsuipa License""]",[]
SPDX,"[""X11"",""X11 License""]",[]
SPDX,"[""XFree86-1.1"",""XFree86 License 1.1""]",[]
SPDX,"[""XSkat"",""XSkat License""]",[]
SPDX,"[""Xerox"",""Xerox License""]",[]
SPDX,"[""Xnet"",""X.Net License""]",[]
SPDX,"[""YPL-1.0"",""Yahoo! Public License v1.0""]",[]
SPDX,"[""YPL-1.1"",""Yahoo! Public License v1.1""]",[]
SPDX,"[""ZPL-1.1"",""Zope Public License 1.1""]",[]
SPDX,"[""ZPL-2.0"",""Zope Public License 2.0""]",[]
SPDX,"[""ZPL-2.1"",""Zope Public License 2.1""]",[]
SPDX,"[""Zed"",""Zed License""]",[]
SPDX,"[""Zend-2.0"",""Zend License v2.0""]",[]
SPDX,"[""Zimbra-1.3"",""Zimbra Public License v1.3""]",[]
SPDX,"[""Zimbra-1.4"",""Zimbra Public License v1.4""]",[]
SPDX,"[""Zlib"",""zlib License""]",[]
SPDX,"[""blessing"",""SQLite Blessing""]",[]
SPDX,"[""bzip2-1.0.5"",""bzip2 and libbzip2 License v1.0.5""]",[]
SPDX,"[""bzip2-1.0.6"",""bzip2 and libbzip2 License v1.0.6""]",[]
SPDX,"[""copyleft-next-0.3.0"",""copyleft-next 0.3.0""]",[]
SPDX,"[""copyleft-next-0.3.1"",""copyleft-next 0.3.1""]",[]
SPDX,"[""curl"",""curl License""]",[]
SPDX,"[""diffmark"",""diffmark license""]",[]
SPDX,"[""dvipdfm"",""dvipdfm License""]",[]
SPDX,"[""eGenix"",""eGenix.com Public License 1.1.0""]",[]
SPDX,"[""etalab-2.0"",""Etalab Open License 2.0""]",[]
SPDX,"[""gSOAP-1.3b"",""gSOAP Public License v1.3b""]",[]
SPDX,"[""gnuplot"",""gnuplot License""]",[]
SPDX,"[""iMatix"",""iMatix Standard Function Library Agreement""]",[]
SPDX,"[""libpng-2.0"",""PNG Reference Library version 2""]",[]
SPDX,"[""libselinux-1.0"",""libselinux public domain notice""]",[]
SPDX,"[""libtiff"",""libtiff License""]",[]
SPDX,"[""mpich2"",""mpich2 License""]",[]
SPDX,"[""psfrag"",""psfrag License""]",[]
SPDX,"[""psutils"",""psutils License""]",[]
SPDX,"[""xinetd"",""xinetd License""]",[]
SPDX,"[""xpp"",""XPP License""]",[]
SPDX,"[""zlib-acknowledgement"",""zlib/libpng License with Acknowledgement""]",[]
BlueOak License List,"[""BlueOak-1.0.0"",""Blue Oak Model License 1.0.0""]",[]
BlueOak License List,"[""BSD-2-Clause-Patent"",""BSD-2-Clause Plus Patent License""]",[]
BlueOak License List,"[""ADSL"",""Amazon Digital Services License""]",[]
BlueOak License List,"[""Apache-2.0"",""Apache License 2.0""]",[]
BlueOak License List,"[""APAFML"",""Adobe Postscript AFM License""]",[]
BlueOak License List,"[""BSD-1-Clause"",""BSD 1-Clause License""]",[]
BlueOak License List,"[""BSD-2-Clause"",""BSD 2-Clause \""Simplified\"" License""]",[]
BlueOak License List,"[""BSD-2-Clause-FreeBSD"",""BSD 2-Clause FreeBSD License""]",[]
BlueOak License List,"[""BSD-2-Clause-NetBSD"",""BSD 2-Clause NetBSD License""]",[]
BlueOak License List,"[""BSL-1.0"",""Boost Software License 1.0""]",[]
BlueOak License List,"[""DSDP"",""DSDP License""]",[]
BlueOak License List,"[""ECL-1.0"",""Educational Community License v1.0""]",[]
BlueOak License List,"[""ECL-2.0"",""Educational Community License v2.0""]",[]
BlueOak License List,"[""ImageMagick"",""ImageMagick License""]",[]
BlueOak License List,"[""ISC"",""ISC License""]",[]
BlueOak License List,"[""Linux-OpenIB"",""Linux Kernel Variant of OpenIB.org license""]",[]
BlueOak License List,"[""MIT"",""MIT License""]",[]
BlueOak License List,"[""MS-PL"",""Microsoft Public License""]",[]
BlueOak License List,"[""Mup"",""Mup License""]",[]
BlueOak License List,"[""PostgreSQL"",""PostgreSQL License""]",[]
BlueOak License List,"[""Spencer-99"",""Spencer License 99""]",[]
BlueOak License List,"[""UPL-1.0"",""Universal Permissive License v1.0""]",[]
BlueOak License List,"[""Xerox"",""Xerox License""]",[]
BlueOak License List,"[""0BSD"",""BSD Zero Clause License""]",[]
BlueOak License List,"[""AFL-1.1"",""Academic Free License v1.1""]",[]
BlueOak License List,"[""AFL-1.2"",""Academic Free License v1.2""]",[]
BlueOak License List,"[""AFL-2.0"",""Academic Free License v2.0""]",[]
BlueOak License List,"[""AFL-2.1"",""Academic Free License v2.1""]",[]
BlueOak License List,"[""AFL-3.0"",""Academic Free License v3.0""]",[]
BlueOak License List,"[""AMDPLPA"",""AMD's plpa_map.c License""]",[]
BlueOak License List,"[""AML"",""Apple MIT License""]",[]
BlueOak License List,"[""AMPAS"",""Academy of Motion Picture Arts and Sciences BSD""]",[]
BlueOak License List,"[""ANTLR-PD"",""ANTLR Software Rights Notice""]",[]
BlueOak License List,"[""Apache-1.0"",""Apache License 1.0""]",[]
BlueOak License List,"[""Apache-1.1"",""Apache License 1.1""]",[]
BlueOak License List,"[""Artistic-2.0"",""Artistic License 2.0""]",[]
BlueOak License List,"[""Bahyph"",""Bahyph License""]",[]
BlueOak License List,"[""Barr"",""Barr License""]",[]
BlueOak License List,"[""BSD-3-Clause"",""BSD 3-Clause \""New\"" or \""Revised\"" License""]",[]
BlueOak License List,"[""BSD-3-Clause-Attribution"",""BSD with attribution""]",[]
BlueOak License List,"[""BSD-3-Clause-Clear"",""BSD 3-Clause Clear License""]",[]
BlueOak License List,"[""BSD-3-Clause-LBNL"",""Lawrence Berkeley National Labs BSD variant license""]",[]
BlueOak License List,"[""BSD-3-Clause-No-Nuclear-License-2014"",""BSD 3-Clause No Nuclear License 2014""]",[]
BlueOak License List,"[""BSD-3-Clause-No-Nuclear-Warranty"",""BSD 3-Clause No Nuclear Warranty""]",[]
BlueOak License List,"[""BSD-4-Clause"",""BSD 4-Clause \""Original\"" or \""Old\"" License""]",[]
BlueOak License List,"[""BSD-4-Clause-UC"",""BSD-4-Clause (University of California-Specific)""]",[]
BlueOak License List,"[""BSD-Source-Code"",""BSD Source Code Attribution""]",[]
BlueOak License List,"[""bzip2-1.0.5"",""bzip2 and libbzip2 License v1.0.5""]",[]
BlueOak License List,"[""bzip2-1.0.6"",""bzip2 and libbzip2 License v1.0.6""]",[]
BlueOak License List,"[""CC0-1.0"",""Creative Commons Zero v1.0 Universal""]",[]
BlueOak License List,"[""CNRI-Jython"",""CNRI Jython License""]",[]
BlueOak License List,"[""CNRI-Python"",""CNRI Python License""]",[]
BlueOak License List,"[""CNRI-Python-GPL-Compatible"",""CNRI Python Open Source GPL Compatible License Agreement""]",[]
BlueOak License List,"[""Cube"",""Cube License""]",[]
BlueOak License List,"[""curl"",""curl License""]",[]
BlueOak License List,"[""eGenix"",""eGenix.com Public License 1.1.0""]",[]
BlueOak License List,"[""Entessa"",""Entessa Public License v1.0""]",[]
BlueOak License List,"[""FTL"",""Freetype Project License""]",[]
BlueOak License List,"[""IBM-pibs"",""IBM PowerPC Initialization and Boot Software""]",[]
BlueOak License List,"[""ICU"",""ICU License""]",[]
BlueOak License List,"[""Info-ZIP"",""Info-ZIP License""]",[]
BlueOak License List,"[""Intel"",""Intel Open Source License""]",[]
BlueOak License List,"[""JasPer-2.0"",""JasPer License""]",[]
BlueOak License List,"[""Libpng"",""libpng License""]",[]
BlueOak License List,"[""libtiff"",""libtiff License""]",[]
BlueOak License List,"[""LPPL-1.3c"",""LaTeX Project Public License v1.3c""]",[]
BlueOak License List,"[""MIT-0"",""MIT No Attribution""]",[]
BlueOak License List,"[""MIT-advertising"",""Enlightenment License (e16)""]",[]
BlueOak License List,"[""MIT-CMU"",""CMU License""]",[]
BlueOak License List,"[""MIT-enna"",""enna License""]",[]
BlueOak License List,"[""MIT-feh"",""feh License""]",[]
BlueOak License List,"[""MITNFA"",""MIT +no-false-attribs license""]",[]
BlueOak License List,"[""MTLL"",""Matrix Template Library License""]",[]
BlueOak License List,"[""Multics"",""Multics License""]",[]
BlueOak License List,"[""Naumen"",""Naumen Public License""]",[]
BlueOak License List,"[""NCSA"",""University of Illinois/NCSA Open Source License""]",[]
BlueOak License List,"[""Net-SNMP"",""Net-SNMP License""]",[]
BlueOak License List,"[""NetCDF"",""NetCDF license""]",[]
BlueOak License List,"[""NTP"",""NTP License""]",[]
BlueOak License List,"[""OLDAP-2.0"",""Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)""]",[]
BlueOak License List,"[""OLDAP-2.0.1"",""Open LDAP Public License v2.0.1""]",[]
BlueOak License List,"[""OLDAP-2.1"",""Open LDAP Public License v2.1""]",[]
BlueOak License List,"[""OLDAP-2.2"",""Open LDAP Public License v2.2""]",[]
BlueOak License List,"[""OLDAP-2.2.1"",""Open LDAP Public License v2.2.1""]",[]
BlueOak License List,"[""OLDAP-2.2.2"",""Open LDAP Public License 2.2.2""]",[]
BlueOak License List,"[""OLDAP-2.3"",""Open LDAP Public License v2.3""]",[]
BlueOak License List,"[""OLDAP-2.4"",""Open LDAP Public License v2.4""]",[]
BlueOak License List,"[""OLDAP-2.5"",""Open LDAP Public License v2.5""]",[]
BlueOak License List,"[""OLDAP-2.6"",""Open LDAP Public License v2.6""]",[]
BlueOak License List,"[""OLDAP-2.7"",""Open LDAP Public License v2.7""]",[]
BlueOak License List,"[""OLDAP-2.8"",""Open LDAP Public License v2.8""]",[]
BlueOak License List,"[""OML"",""Open Market License""]",[]
BlueOak License List,"[""OpenSSL"",""OpenSSL License""]",[]
BlueOak License List,"[""PHP-3.0"",""PHP License v3.0""]",[]
BlueOak License List,"[""PHP-3.01"",""PHP License v3.01""]",[]
BlueOak License List,"[""Plexus"",""Plexus Classworlds License""]",[]
BlueOak License List,"[""Python-2.0"",""Python License 2.0""]",[]
BlueOak License List,"[""Ruby"",""Ruby License""]",[]
BlueOak License List,"[""Saxpath"",""Saxpath License""]",[]
BlueOak License List,"[""SGI-B-2.0"",""SGI Free Software License B v2.0""]",[]
BlueOak License List,"[""SMLNJ"",""Standard ML of New Jersey License""]",[]
BlueOak License List,"[""SWL"",""Scheme Widget Library (SWL) Software License Agreement""]",[]
BlueOak License List,"[""TCL"",""TCL/TK License""]",[]
BlueOak License List,"[""TCP-wrappers"",""TCP Wrappers License""]",[]
BlueOak License List,"[""Unicode-DFS-2015"",""Unicode License Agreement - Data Files and Software (2015)""]",[]
BlueOak License List,"[""Unicode-DFS-2016"",""Unicode License Agreement - Data Files and Software (2016)""]",[]
BlueOak License List,"[""Unlicense"",""The Unlicense""]",[]
BlueOak License List,"[""VSL-1.0"",""Vovida Software License v1.0""]",[]
BlueOak License List,"[""W3C"",""W3C Software Notice and License (2002-12-31)""]",[]
BlueOak License List,"[""X11"",""X11 License""]",[]
BlueOak License List,"[""XFree86-1.1"",""XFree86 License 1.1""]",[]
BlueOak License List,"[""Xnet"",""X.Net License""]",[]
BlueOak License List,"[""xpp"",""XPP License""]",[]
BlueOak License List,"[""Zlib"",""zlib License""]",[]
BlueOak License List,"[""zlib-acknowledgement"",""zlib/libpng License with Acknowledgement""]",[]
BlueOak License List,"[""ZPL-2.0"",""Zope Public License 2.0""]",[]
BlueOak License List,"[""ZPL-2.1"",""Zope Public License 2.1""]",[]
BlueOak License List,"[""AAL"",""Attribution Assurance License""]",[]
BlueOak License List,"[""Adobe-2006"",""Adobe Systems Incorporated Source Code License Agreement""]",[]
BlueOak License List,"[""Afmparse"",""Afmparse License""]",[]
BlueOak License List,"[""Artistic-1.0"",""Artistic License 1.0""]",[]
BlueOak License List,"[""Artistic-1.0-cl8"",""Artistic License 1.0 w/clause 8""]",[]
BlueOak License List,"[""Artistic-1.0-Perl"",""Artistic License 1.0 (Perl)""]",[]
BlueOak License List,"[""Beerware"",""Beerware License""]",[]
BlueOak License List,"[""Borceux"",""Borceux license""]",[]
BlueOak License List,"[""CECILL-B"",""CeCILL-B Free Software License Agreement""]",[]
BlueOak License List,"[""ClArtistic"",""Clarified Artistic License""]",[]
BlueOak License List,"[""Condor-1.1"",""Condor Public License v1.1""]",[]
BlueOak License List,"[""Crossword"",""Crossword License""]",[]
BlueOak License List,"[""CrystalStacker"",""CrystalStacker License""]",[]
BlueOak License List,"[""diffmark"",""diffmark license""]",[]
BlueOak License List,"[""DOC"",""DOC License""]",[]
BlueOak License List,"[""EFL-1.0"",""Eiffel Forum License v1.0""]",[]
BlueOak License List,"[""EFL-2.0"",""Eiffel Forum License v2.0""]",[]
BlueOak License List,"[""Fair"",""Fair License""]",[]
BlueOak License List,"[""Giftware"",""Giftware License""]",[]
BlueOak License List,"[""HPND"",""Historical Permission Notice and Disclaimer""]",[]
BlueOak License List,"[""IJG"",""Independent JPEG Group License""]",[]
BlueOak License List,"[""Leptonica"",""Leptonica License""]",[]
BlueOak License List,"[""LPL-1.0"",""Lucent Public License Version 1.0""]",[]
BlueOak License List,"[""LPL-1.02"",""Lucent Public License v1.02""]",[]
BlueOak License List,"[""MirOS"",""MirOS License""]",[]
BlueOak License List,"[""mpich2"",""mpich2 License""]",[]
BlueOak License List,"[""NASA-1.3"",""NASA Open Source Agreement 1.3""]",[]
BlueOak License List,"[""NBPL-1.0"",""Net Boolean Public License v1""]",[]
BlueOak License List,"[""Newsletr"",""Newsletr License""]",[]
BlueOak License List,"[""NLPL"",""No Limit Public License""]",[]
BlueOak License List,"[""NRL"",""NRL License""]",[]
BlueOak License List,"[""OGTSL"",""Open Group Test Suite License""]",[]
BlueOak License List,"[""OLDAP-1.1"",""Open LDAP Public License v1.1""]",[]
BlueOak License List,"[""OLDAP-1.2"",""Open LDAP Public License v1.2""]",[]
BlueOak License List,"[""OLDAP-1.3"",""Open LDAP Public License v1.3""]",[]
BlueOak License List,"[""OLDAP-1.4"",""Open LDAP Public License v1.4""]",[]
BlueOak License List,"[""psutils"",""psutils License""]",[]
BlueOak License List,"[""Qhull"",""Qhull License""]",[]
BlueOak License List,"[""Rdisc"",""Rdisc License""]",[]
BlueOak License List,"[""RSA-MD"",""RSA Message-Digest License ""]",[]
BlueOak License List,"[""Spencer-86"",""Spencer License 86""]",[]
BlueOak License List,"[""Spencer-94"",""Spencer License 94""]",[]
BlueOak License List,"[""TU-Berlin-1.0"",""Technische Universitaet Berlin License 1.0""]",[]
BlueOak License List,"[""TU-Berlin-2.0"",""Technische Universitaet Berlin License 2.0""]",[]
BlueOak License List,"[""W3C-19980720"",""W3C Software Notice and License (1998-07-20)""]",[]
BlueOak License List,"[""W3C-20150513"",""W3C Software Notice and Document License (2015-05-13)""]",[]
BlueOak License List,"[""Wsuipa"",""Wsuipa License""]",[]
BlueOak License List,"[""WTFPL"",""Do What The F*ck You Want To Public License""]",[]
BlueOak License List,"[""xinetd"",""xinetd License""]",[]
BlueOak License List,"[""Zed"",""Zed License""]",[]
BlueOak License List,"[""Zend-2.0"",""Zend License v2.0""]",[]
BlueOak License List,"[""ZPL-1.1"",""Zope Public License 1.1""]",[]
BlueOak License List,"[""CAL-1.0"",""Cryptographic Autonomy License 1.0""]","[""Cryptographic Autonomy License""]"
BlueOak License List,"[""Parity-6.0.0"",""The Parity Public License 6.0.0""]","[""The Parity Public License""]"
BlueOak License List,"[""Parity-7.0.0"",""The Parity Public License 7.0.0""]","[""The Parity Public License""]"
BlueOak License List,"[""RPL-1.1"",""Reciprocal Public License 1.1""]","[""Reciprocal Public License""]"
BlueOak License List,"[""RPL-1.5"",""Reciprocal Public License 1.5""]","[""Reciprocal Public License""]"
BlueOak License List,"[""AGPL-1.0-only"",""Affero General Public License v1.0 only""]","[""Affero General Public License""]"
BlueOak License List,"[""AGPL-1.0-or-later"",""Affero General Public License v1.0 or later""]","[""Affero General Public License""]"
BlueOak License List,"[""AGPL-3.0-only"",""GNU Affero General Public License v3.0 only""]","[""Affero General Public License""]"
BlueOak License List,"[""AGPL-3.0-or-later"",""GNU Affero General Public License v3.0 or later""]","[""Affero General Public License""]"
BlueOak License List,"[""APSL-1.0"",""Apple Public Source License 1.0""]","[""Apple Public Source License""]"
BlueOak License List,"[""APSL-1.1"",""Apple Public Source License 1.1""]","[""Apple Public Source License""]"
BlueOak License List,"[""APSL-1.2"",""Apple Public Source License 1.2""]","[""Apple Public Source License""]"
BlueOak License List,"[""APSL-2.0"",""Apple Public Source License 2.0""]","[""Apple Public Source License""]"
BlueOak License List,"[""CPAL-1.0"",""Common Public Attribution License 1.0""]","[""Common Public Attribution License""]"
BlueOak License List,"[""EUPL-1.0"",""European Union Public License 1.0""]","[""European Union Public License""]"
BlueOak License List,"[""EUPL-1.1"",""European Union Public License 1.1""]","[""European Union Public License""]"
BlueOak License List,"[""EUPL-1.2"",""European Union Public License 1.2""]","[""European Union Public License""]"
BlueOak License List,"[""NPOSL-3.0"",""Non-Profit Open Software License 3.0""]","[""Non-Profit Open Software License""]"
BlueOak License List,"[""OSL-1.0"",""Open Software License 1.0""]","[""Open Software License""]"
BlueOak License List,"[""OSL-1.1"",""Open Software License 1.1""]","[""Open Software License""]"
BlueOak License List,"[""OSL-2.0"",""Open Software License 2.0""]","[""Open Software License""]"
BlueOak License List,"[""OSL-2.1"",""Open Software License 2.1""]","[""Open Software License""]"
BlueOak License List,"[""OSL-3.0"",""Open Software License 3.0""]","[""Open Software License""]"
BlueOak License List,"[""RPSL-1.0"",""RealNetworks Public Source License v1.0""]","[""RealNetworks Public Source License""]"
BlueOak License List,"[""BSD-Protection"",""BSD Protection License""]","[""BSD Protection License""]"
BlueOak License List,"[""CC-BY-SA-1.0"",""Creative Commons Attribution Share Alike 1.0 Generic""]","[""Creative Commons Attribution Share Alike""]"
BlueOak License List,"[""CC-BY-SA-2.0"",""Creative Commons Attribution Share Alike 2.0 Generic""]","[""Creative Commons Attribution Share Alike""]"
BlueOak License List,"[""CC-BY-SA-2.5"",""Creative Commons Attribution Share Alike 2.5 Generic""]","[""Creative Commons Attribution Share Alike""]"
